,log(price),bedrooms,bathrooms,sqft_living,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,lat,long,sqft_living15,days_distance,log_sqft_lot,log_sqft_lot15
13690,5.630427875025024,4,2.5,1600,1.0,0,0,3,8,1310,290,1950,0,47.7258,-122.32600000000001,1600,111,9.546812608597396,9.230142999272362
13691,5.607455023214668,3,1.75,2020,1.0,0,0,3,7,2020,0,1965,0,47.7691,-122.199,1950,217,9.051461866908694,9.041803370152845
13692,5.195899652409234,3,1.5,1170,1.0,0,0,3,7,1170,0,1960,0,47.4211,-122.29,1550,236,9.352707613263105,9.06009870864564
13693,5.3918169236132485,3,1.5,1170,1.0,0,0,3,7,1170,0,1960,0,47.4211,-122.29,1550,321,9.352707613263105,9.06009870864564
13694,5.587149498254344,2,1.5,1280,1.0,0,0,3,7,850,430,1984,0,47.6351,-122.03299999999999,1280,251,9.312084355859467,9.294589604421082
13695,5.477121254719663,4,2.5,2680,2.0,0,0,3,8,2680,0,1999,0,47.3025,-122.39,1960,35,9.64911129879082,9.654128354403506
13696,5.380211241711606,3,1.75,1770,1.0,0,0,3,8,1270,500,1978,0,47.3109,-122.339,2120,189,9.056139690898883,8.95040315983296
13697,5.913018683747961,5,3.5,4790,2.0,0,1,3,9,3110,1680,2005,0,47.5469,-122.194,2620,130,9.469391461628812,9.513255825068553
13698,5.396199347095736,3,1.75,1300,1.0,0,0,4,7,1300,0,1964,0,47.208999999999996,-122.005,1410,99,9.047821442478408,8.961879012677683
13699,5.763427993562937,4,2.25,2610,1.0,0,0,3,8,1700,910,1977,0,47.5659,-122.089,2260,150,8.948975607841776,9.019905995071678
13700,6.3692158574101425,4,2.5,4500,1.0,0,0,3,13,4500,0,1988,0,47.5477,-122.126,4760,353,10.468801361586188,10.468801361586188
13701,5.52244423350632,4,2.5,2100,2.0,0,0,3,8,2100,0,1997,0,47.3703,-122.10700000000001,2060,147,8.904630097005011,8.898911905794401
13702,5.361727836017593,2,2.0,1340,1.0,0,0,3,7,1340,0,1992,0,47.1936,-121.98100000000001,1670,113,8.936561204693394,8.872907674259846
13703,5.556905269055448,3,1.0,970,1.0,0,3,3,6,970,0,1974,0,47.5658,-122.291,1120,287,8.729073550451737,8.411832675758411
13704,5.423245873936808,3,1.75,2200,1.0,0,0,3,8,1270,930,1962,0,47.3745,-122.27600000000001,1800,81,8.881836305004146,8.987196820661973
13705,5.690196080028514,2,1.0,990,1.0,0,0,3,7,990,0,1941,0,47.5666,-122.40299999999999,2250,176,8.517193191416238,8.704833909687792
13706,5.778151250383644,2,1.75,1180,1.0,0,0,2,7,880,300,1925,0,47.6749,-122.398,1470,369,8.517193191416238,8.517193191416238
13707,5.4878451201114355,3,1.0,980,1.0,0,0,3,7,980,0,1969,0,47.7133,-122.213,1220,136,8.784162222270476,8.813289762469037
13708,5.826074802700826,4,2.25,2370,1.0,0,0,3,8,1660,710,1976,0,47.6497,-122.194,2350,229,9.173261363734762,9.168267595554275
13709,5.393048466416778,3,1.5,1910,1.5,0,0,4,7,1910,0,1922,1,47.2782,-122.212,1770,172,9.267004219093725,9.11250701162742
13710,6.414973347970818,4,4.5,5270,2.0,1,4,3,11,3400,1870,1979,0,47.5696,-122.09,3390,228,9.40878131065002,9.20079495913265
13711,5.643452676486188,3,1.75,1430,1.0,0,0,4,7,1430,0,1961,0,47.6073,-122.12700000000001,1570,110,9.035986984831405,8.961879012677683
13712,5.845098040014257,4,2.5,2490,2.0,0,0,3,8,2490,0,1987,0,47.567,-122.016,2140,369,8.94819608331224,9.002824076547672
13713,5.878579238062219,4,2.0,2000,1.5,0,0,4,8,2000,0,1917,0,47.5394,-122.37899999999999,1390,313,9.026056891868688,8.699681400989514
13714,5.744292983122676,4,2.75,2600,1.0,0,0,3,8,1620,980,1978,0,47.5523,-122.162,2230,171,9.866564198431531,9.222170123729759
13715,5.919078092376074,5,3.5,2880,2.0,0,2,3,8,2270,610,2001,0,47.5905,-122.292,2060,357,8.229511118964457,8.294049640102028
13716,5.2552725051033065,3,1.0,1010,1.0,0,0,4,6,1010,0,1990,0,47.1955,-121.999,1090,224,9.089640586738398,9.037176752966994
13717,5.889301702506311,5,3.5,3290,2.0,0,0,3,9,2670,620,2004,0,47.7056,-122.119,3130,157,8.630521876723241,8.630521876723241
13718,5.342422680822207,4,1.75,1530,1.5,0,0,4,6,1530,0,1938,0,47.32899999999999,-122.219,1620,95,9.820105943597078,9.513034202048402
13719,5.812913356642856,4,2.75,2020,1.0,0,0,4,9,1620,400,1967,0,47.5921,-122.155,2210,83,9.668397930203518,9.226213721132472
13720,5.6127838567197355,3,1.75,1340,1.0,0,0,4,7,1340,0,1961,0,47.7012,-122.169,1340,236,9.207837241758064,9.215327913487222
13721,5.531472530311737,4,2.5,2180,2.0,0,0,3,7,2180,0,2000,0,47.3775,-122.022,2180,172,8.588024372176829,8.542860938164814
13722,6.064457989226918,5,1.75,2870,1.0,0,4,5,9,1440,1430,1966,0,47.6122,-122.111,2940,293,9.177817180270623,9.182866394975427
13723,5.643452676486188,3,2.75,2070,2.0,0,0,4,7,1330,740,1929,0,47.4327,-122.28299999999999,2000,82,9.179571838304547,9.577480365762678
13724,5.439332693830263,2,1.75,930,1.0,0,0,3,6,930,0,1923,1,47.5224,-122.36,1100,89,8.865029186687766,8.946374826141717
13725,5.884228769632604,3,2.5,2270,2.0,0,0,3,9,2270,0,1988,0,47.6685,-122.137,2790,119,9.19238004659919,8.998260393017953
13726,5.364550995353972,3,2.25,1630,1.0,0,0,4,7,1130,500,1973,0,47.3076,-122.37700000000001,1630,69,8.974618038455112,9.011889433252344
13727,5.6739419986340875,3,2.0,2770,2.0,0,0,3,9,2770,0,2004,0,47.4291,-121.84200000000001,2040,241,11.399734370197214,11.60615165659705
13728,6.122215878272827,4,2.5,4010,2.0,0,0,4,12,4010,0,1990,0,47.7139,-122.10600000000001,4280,98,10.520725138995724,10.472374515715389
13729,5.423245873936808,4,1.75,1970,1.0,0,0,3,7,1140,830,1955,0,47.4861,-122.251,1710,308,9.034795799461252,9.295600215927006
13730,5.511883360978874,2,1.0,790,1.0,0,0,3,7,790,0,1948,0,47.5543,-122.273,960,195,8.699514748210191,8.699514748210191
13731,5.5616975326539935,3,1.75,1740,1.0,0,0,5,7,1040,700,1954,0,47.7508,-122.352,1370,88,9.03884005381381,9.03884005381381
13732,5.508529718971286,2,1.0,1130,1.0,0,0,3,6,1130,0,1947,0,47.7473,-122.32,1010,272,9.009936307631463,9.009936307631463
13733,5.5300715688373785,3,1.75,1180,1.0,0,0,3,7,1040,140,1929,0,47.5226,-122.28399999999999,1430,349,8.294049640102028,8.294049640102028
13734,5.959041392321094,5,2.5,2350,2.0,0,0,3,9,2350,0,1993,0,47.6265,-122.296,1840,42,8.294049640102028,8.294049640102028
13735,6.006466042249231,5,2.5,2350,2.0,0,0,3,9,2350,0,1993,0,47.6265,-122.296,1840,357,8.294049640102028,8.294049640102028
13736,5.662710623193903,3,1.75,1850,1.0,0,2,5,6,1100,750,1919,1,47.4648,-122.363,1850,42,8.834773814213882,9.219894584780995
13737,5.767118745309313,4,3.0,3220,1.5,0,0,3,9,3220,0,2009,0,47.4813,-122.12899999999999,2950,165,8.736168065858228,8.736168065858228
13738,5.401400540781544,3,1.75,2050,1.0,0,0,3,7,1520,530,1987,0,47.2837,-122.35799999999999,1620,235,9.333707785926467,8.99528899055931
13739,5.431363764158987,3,2.5,1430,1.0,0,0,3,7,1190,240,1992,0,47.1943,-121.991,1670,362,9.0442857876461,9.038127549330516
13740,5.8750612633917,4,2.5,3210,2.0,0,0,3,10,3210,0,2005,0,47.582,-121.971,3740,181,9.098067129493398,9.000606507571892
13741,5.889301702506311,3,1.75,3520,1.0,0,4,4,8,1530,1990,1960,0,47.5837,-122.382,2140,213,9.421411342056123,8.961879012677683
13742,5.511883360978874,3,2.5,2260,2.0,0,0,3,8,2260,0,2004,0,47.2924,-122.35700000000001,2250,292,9.002085433155724,8.959825623865841
13743,5.9084850188786495,5,3.25,3290,2.0,0,0,3,9,3290,0,2012,0,47.5933,-122.061,3210,177,8.76748487464946,8.837971491357209
13744,5.611723308007342,2,2.25,1640,2.0,0,0,4,8,1640,0,1974,0,47.753,-122.25200000000001,1640,74,7.662937850461535,7.662937850461535
13745,5.6020599913279625,4,1.75,1580,1.0,0,0,3,7,1130,450,1947,0,47.6003,-122.306,830,45,8.582980931954241,6.887552571664617
13746,5.724275869600789,4,2.25,1940,2.0,0,0,5,7,1940,0,1962,0,47.7567,-122.333,1800,375,9.020389788017736,8.954544488386723
13747,5.763427993562937,3,2.25,1580,2.0,0,0,3,7,1580,0,1987,0,47.68600000000001,-122.185,2253,315,9.04852707581358,9.049584593096789
13748,5.691346764134821,3,1.75,1750,1.0,0,1,4,7,1300,450,1987,0,47.6099,-122.05799999999999,2310,7,9.336091577281744,9.336091577281744
13749,5.434568904034199,4,2.75,1810,1.0,0,0,4,7,1200,610,1980,0,47.3703,-122.171,1750,243,8.902455592206882,8.902455592206882
13750,5.778115057668767,3,2.5,1970,1.0,0,4,3,9,1970,0,1985,0,47.2498,-122.00299999999999,2910,334,11.577982601603532,11.527754962416227
13751,5.666517980554881,3,2.5,1770,2.0,0,0,3,8,1770,0,1992,0,47.5704,-121.999,1870,300,8.545974992841689,8.545974992841689
13752,5.673021829196881,3,1.75,1800,1.0,0,0,5,7,900,900,1905,0,47.6867,-122.34899999999999,1800,52,8.699514748210191,8.006367567650246
13753,5.361727836017593,3,1.5,1500,1.0,0,0,3,7,1100,400,1980,0,47.4062,-122.17399999999999,1830,199,9.360138737064577,9.022563964499264
13754,5.553883026643875,3,1.0,940,1.0,0,0,4,6,940,0,1959,0,47.6195,-122.12,1230,73,8.809116258125274,8.909235279192261
13755,5.707570176097937,3,2.25,2340,1.0,0,0,3,7,1210,1130,1929,0,47.6979,-122.31,1970,110,8.729558869558568,8.729558869558568
13756,4.937016107464814,3,1.0,840,1.0,0,0,3,6,840,0,1960,0,47.3277,-122.34100000000001,840,81,9.156939595249067,9.150590367570409
13757,5.300921408469541,3,1.0,840,1.0,0,0,3,6,840,0,1960,0,47.3277,-122.34100000000001,840,336,9.156939595249067,9.150590367570409
13758,6.233630580164463,3,3.25,2940,3.0,0,3,4,10,2440,500,1978,0,47.6299,-122.354,4400,45,8.600062669238532,8.612503371220562
13759,5.929418925714293,3,2.75,3180,2.0,0,0,4,9,2190,990,1918,0,47.577,-122.38,2000,315,8.210668031162976,8.210668031162976
13760,5.733999286538387,4,2.5,2020,1.5,0,0,4,7,1480,540,1928,0,47.6885,-122.376,1520,144,8.143226750367445,8.533066540572527
13761,5.010723865391773,2,1.0,820,1.0,0,0,3,5,820,0,1937,0,47.513999999999996,-122.359,780,60,8.371010681238156,8.912473274466036
13762,5.8561244442423,3,1.75,4060,1.0,0,0,3,8,2810,1250,1995,0,47.4843,-121.719,1300,334,11.822540247421559,10.855840167555305
13763,5.795880017344075,4,2.25,2660,1.0,0,0,4,8,2180,480,1977,0,47.6142,-122.10700000000001,2660,234,10.00757726106051,9.805599051717003
13764,5.544068044350276,3,1.0,1010,1.0,0,0,4,7,1010,0,1947,0,47.7467,-122.321,1220,21,9.327589932026422,9.32741204356202
13765,5.334453751150931,2,1.0,710,1.0,0,0,3,6,710,0,1918,0,47.5224,-122.35700000000001,1150,283,8.540909718033554,7.132497551660044
13766,5.531478917042255,3,1.0,980,1.5,0,0,3,7,980,0,1946,0,47.7294,-122.353,1070,126,8.885717651712119,8.885717651712119
13767,5.703291378118661,3,1.0,1100,1.5,0,0,3,7,1100,0,1908,0,47.6604,-122.396,1770,196,8.594154232552366,8.389359819906353
13768,5.570542939881897,5,2.5,2840,2.0,0,0,3,8,2840,0,2003,0,47.3161,-122.27,2740,376,8.701180027529253,8.614138397472717
13769,5.421357098513142,4,2.25,2300,2.0,0,0,4,8,2300,0,1978,0,47.313,-122.38799999999999,2270,125,8.925853190420922,8.990316947998217
13770,6.1303337684950066,4,3.25,5370,2.0,0,4,4,11,5370,0,1990,0,47.405,-122.331,2770,124,9.922701771459932,10.010995760251413
13771,5.511883360978874,4,2.5,2280,2.0,0,0,3,8,2280,0,1987,0,47.461000000000006,-122.148,1970,201,9.200189020919808,9.153875834995056
13772,5.460897842756548,2,1.0,1010,1.0,0,0,3,6,890,120,1924,0,47.5323,-122.355,1030,178,8.954156966583772,8.699514748210191
13773,5.561101383649056,3,2.25,1420,1.0,0,0,3,7,1160,260,1987,0,47.77,-122.265,1920,300,8.794824928014517,8.974871170971337
13774,5.785329835010767,4,2.5,2100,1.0,0,0,5,8,1250,850,1980,0,47.6909,-122.186,2100,112,9.082507000466299,9.104979856318357
13775,5.725503268859316,4,2.75,3110,1.0,0,0,4,8,3110,0,1958,1,47.3343,-122.044,1880,54,10.815067204680163,9.888830663192495
13776,5.6047658847038875,3,2.25,2160,2.0,0,0,3,8,2160,0,1979,0,47.7668,-122.243,1720,363,9.163248764442333,9.440896383005846
13777,5.574031267727719,2,1.0,820,1.0,0,0,4,5,820,0,1922,0,47.5479,-122.384,1300,33,8.740336742730447,8.740336742730447
13778,5.730378468587643,5,2.5,4340,1.0,0,0,5,8,2170,2170,1979,0,47.5384,-122.27600000000001,2030,269,9.11690842718363,8.826441041782578
13779,5.574031267727719,3,1.75,2100,1.0,0,0,3,8,1440,660,1962,0,47.4294,-122.292,2000,90,9.112286431500795,9.119540007649686
13780,5.467682084713682,4,1.75,1250,1.0,0,0,4,7,910,340,1979,0,47.4138,-122.31700000000001,1410,110,9.08704215563169,9.03336450150698
13781,5.76715586608218,6,3.0,3870,2.0,0,0,3,8,2700,1170,1976,0,47.7642,-122.098,2600,263,10.687092248656647,10.473930231870588
13782,5.352182518111363,2,2.5,1360,2.0,0,0,3,6,1360,0,2003,0,47.3492,-122.025,1360,102,7.898411092811599,7.898411092811599
13783,5.267171728403014,4,1.0,1400,1.5,0,0,3,7,1400,0,1957,0,47.4887,-122.344,1520,251,9.069237530998182,9.072456664612796
13784,5.60422605308447,3,1.5,1450,1.0,0,0,3,7,1010,440,1968,0,47.7212,-122.179,1350,46,8.905851181208021,8.914626127827137
13785,5.76715586608218,5,1.75,1880,1.0,0,0,3,7,960,920,1963,0,47.6003,-122.132,1720,342,9.718181546701214,9.035986984831405
13786,5.739572344450092,2,2.5,1380,3.0,0,0,3,9,1380,0,2006,0,47.6654,-122.355,1430,46,6.859614903654202,8.131530710604252
13787,6.2576785748691846,3,2.25,2910,1.5,0,0,4,9,2510,400,1923,0,47.6534,-122.412,2370,347,9.65669147255669,8.782476268924539
13788,5.537819095073274,3,1.75,1380,1.0,0,0,3,7,1380,0,1967,0,47.7119,-122.23299999999999,1670,339,9.26188863385676,8.647168267837984
13789,5.480725378988487,3,2.25,3100,1.0,0,0,4,7,1790,1310,1963,0,47.3825,-122.31,1770,199,9.391411146868485,8.981430225767635
13790,5.339451441306441,4,1.75,1400,1.0,0,0,4,7,1400,0,1964,0,47.36,-122.164,2170,165,10.146433731146518,10.146433731146518
13791,5.848189116991398,2,2.0,1650,1.5,0,0,5,7,1650,0,1916,0,47.6512,-122.338,1700,152,8.830543010616596,8.425077902508432
13792,5.281033367247727,3,1.0,840,1.0,0,0,5,6,840,0,1969,0,47.3607,-122.085,920,361,8.617038526385954,8.58110651715989
13793,5.841984804590114,3,2.5,2550,2.0,0,0,3,9,2550,0,2001,0,47.6498,-121.964,2190,39,10.720046343011273,10.804095957008176
13794,5.544068044350276,2,2.75,2820,2.0,0,0,3,7,1630,1190,1947,0,47.5102,-122.324,1690,335,9.373309200254322,9.433483923290392
13795,5.681241237375588,3,1.75,1710,1.0,0,0,4,7,1130,580,1979,0,47.5563,-122.39200000000001,1200,97,8.313852267398207,8.313852267398207
13796,5.342422680822207,3,1.0,820,1.0,0,0,4,6,820,0,1977,0,47.363,-122.094,1120,304,8.556413904569519,8.556413904569519
13797,5.7283537820212285,4,2.25,2620,2.0,0,0,3,7,2620,0,1977,0,47.5921,-122.01299999999999,2520,180,10.421626369596343,10.467664351799113
13798,6.0,2,1.75,2430,1.0,0,4,3,10,2430,0,1951,0,47.7616,-122.37200000000001,3150,17,10.060491301345794,10.069001991013701
13799,5.77232170672292,3,1.75,1560,1.0,0,0,5,8,1560,0,1940,0,47.6981,-122.374,1370,207,8.912473274466036,8.912473274466036
13800,5.889301702506311,4,2.5,3060,2.0,0,0,3,9,3060,0,2004,0,47.7006,-122.11200000000001,3110,206,8.828494129466652,8.843903650835497
13801,5.505149978319906,3,2.5,1680,2.0,0,0,3,7,1680,0,2003,0,47.4794,-122.182,2160,138,8.430327258394575,8.438366410870266
13802,5.880813592280791,3,3.25,3320,2.0,0,0,3,10,3320,0,1989,0,47.428999999999995,-122.34100000000001,3430,319,9.617271072245957,9.61700476065983
13803,5.8061799739838875,3,2.5,2390,2.0,0,0,4,9,2390,0,1990,0,47.6271,-122.02799999999999,2370,81,9.025816391627028,8.96392819372262
13804,5.403463701345317,3,1.0,1360,1.0,0,0,4,5,1360,0,1953,0,47.4945,-122.166,1250,365,8.672486075822272,8.8110561229431
13805,5.357934847000454,2,1.0,1800,1.0,0,0,3,7,1800,0,1954,0,47.3792,-122.198,1730,75,9.130864170474386,8.648396877031582
13806,5.511883360978874,3,1.0,1160,1.0,0,0,4,7,1160,0,1968,0,47.7431,-122.073,1160,186,9.161675199994901,9.272375762895635
13807,5.724275869600789,4,3.25,4160,2.0,0,0,3,8,2760,1400,1973,0,47.4683,-122.008,2500,34,10.481616621511806,10.482205442345037
13808,5.477121254719663,4,2.25,1660,2.0,0,0,3,7,1660,0,2011,0,47.3666,-122.01899999999999,1960,285,8.070906088787819,8.17695386822578
13809,5.6211762817750355,3,2.0,1410,1.5,0,0,4,7,1410,0,1930,0,47.6994,-122.34700000000001,1410,3,8.704502289721232,8.748304912379623
13810,5.6180480967120925,4,1.75,2230,1.0,0,4,3,8,1180,1050,1955,0,47.508,-122.244,2300,229,9.172119159155985,9.01322999770879
13811,5.5843312243675305,3,2.5,1700,2.0,0,0,3,7,1700,0,2003,0,47.5327,-121.87100000000001,1700,18,8.294049640102028,8.393216011596527
13812,5.511883360978874,3,2.5,2070,2.0,0,0,3,8,2070,0,1997,0,47.3658,-122.176,2030,42,9.028458718410613,8.888480847722816
13813,5.778151250383644,3,1.75,2300,1.0,0,2,3,8,2300,0,1955,0,47.7588,-122.27,2720,234,9.447938944259977,9.591717684555258
13814,5.880813592280791,4,2.25,3040,1.0,0,0,4,9,1940,1100,1978,0,47.5923,-122.169,2430,161,9.178849704884811,9.178849704884811
13815,5.225309281725863,2,1.5,1220,1.5,0,0,4,8,1220,0,1976,0,47.3804,-122.318,1180,28,8.1797604936999,8.210124405164267
13816,5.607455023214668,3,1.0,960,1.0,0,0,3,7,960,0,1943,0,47.6465,-122.404,1550,171,8.283999304248526,8.707813551024888
13817,5.680335513414564,3,1.0,1480,1.0,0,0,4,7,1480,0,1956,0,47.5942,-122.13600000000001,1430,367,9.219696466900208,9.218606116393214
13818,5.739572344450092,3,2.0,1560,1.0,0,0,5,7,1150,410,1915,0,47.6913,-122.333,1560,116,8.542860938164814,8.411832675758411
13819,5.332438459915605,3,1.5,1100,1.0,0,0,3,7,1100,0,1967,0,47.3185,-122.29,1570,221,10.422281345951296,10.395130356885344
13820,5.740362689494244,2,1.5,900,1.0,0,2,3,7,900,0,1940,0,47.5623,-122.384,1300,272,8.656955133791396,7.253470382684528
13821,5.589949601325708,4,1.75,2400,1.5,0,0,4,7,1500,900,1927,0,47.7125,-122.33200000000001,1530,61,8.948975607841776,8.948975607841776
13822,5.650793039651931,3,2.5,2320,2.0,0,0,3,8,2320,0,1990,0,47.4829,-121.766,2300,81,9.617404201448045,9.625425723461337
13823,5.732393759822968,5,3.0,2570,1.0,0,0,3,8,1580,990,2009,0,47.7271,-122.228,2020,164,8.628734566149145,9.259130536145614
13824,5.43695733066945,4,2.75,1300,1.0,0,0,2,7,1300,0,1983,0,47.3683,-122.109,1670,361,9.173468897200278,9.173468897200278
13825,5.409933123331294,5,2.75,2930,2.0,0,0,3,9,2930,0,2002,0,47.4887,-122.145,2930,168,9.225031920719173,9.038958755220563
13826,5.298853076409706,2,1.0,720,1.0,0,0,5,6,720,0,1943,0,47.4763,-122.177,970,22,8.881836305004146,8.990566138131577
13827,5.530327789778086,4,2.5,2350,2.0,0,0,3,8,2350,0,1992,0,47.3284,-122.171,2210,306,9.273784544532717,8.857657449306988
13828,5.638489256954637,4,2.5,2940,2.0,0,0,3,9,2940,0,1991,0,47.4341,-122.16,2550,235,8.934586870389676,9.031213706078747
13829,5.6020599913279625,3,2.5,2020,1.0,0,0,4,6,1010,1010,1910,0,47.5621,-122.291,1670,70,8.006367567650246,8.006367567650246
13830,5.551449997972875,2,1.0,1430,1.0,0,0,3,7,1010,420,1991,0,47.513000000000005,-121.85700000000001,2300,206,12.810126282896166,12.443194049895048
13831,5.596597095626461,3,1.0,950,1.0,0,0,4,7,950,0,1950,0,47.7263,-122.3,1410,339,8.846640813100485,8.881836305004146
13832,5.7596678446896306,2,1.0,1250,1.0,0,0,4,7,850,400,1911,0,47.6549,-122.352,1520,306,8.371010681238156,8.371010681238156
13833,5.711807229041191,3,1.75,1300,1.5,0,0,4,6,1300,0,1925,0,47.5589,-122.39399999999999,1090,356,8.540909718033554,8.541690663016626
13834,5.791164125033335,4,3.25,2520,1.5,0,0,4,8,1550,970,1931,0,47.6801,-122.315,1730,48,8.11969625295725,8.11969625295725
13835,5.389166084364533,3,1.5,1330,2.0,0,0,3,7,1330,0,1968,0,47.7308,-122.194,1570,293,8.871365005136852,8.902455592206882
13836,5.838849090737256,3,2.75,2480,1.5,0,0,3,9,1890,590,1929,0,47.6399,-122.311,2160,161,8.083328608786376,8.083328608786376
13837,5.6674529528899535,5,2.25,3020,1.0,0,0,3,7,1510,1510,1959,0,47.5249,-122.044,1760,188,9.211339872309265,9.294497679982905
13838,5.447158031342219,3,1.75,1770,1.0,0,0,4,7,1240,530,1978,0,47.3066,-122.37799999999999,2060,202,9.016755622903517,9.017968479328726
13839,5.45484486000851,3,1.75,1930,1.0,0,0,3,7,1230,700,1960,0,47.4883,-122.221,2030,318,8.78462153484075,8.691818541575723
13840,5.505149978319906,3,2.25,1650,2.0,0,0,3,7,1650,0,1994,0,47.3826,-122.027,2010,318,8.860357273327022,8.95712413640568
13841,5.550228353055094,4,3.0,2580,2.0,0,0,4,7,2130,450,1992,0,47.3726,-122.43299999999999,1900,287,9.169622538697624,9.219498309760949
13842,5.826074802700826,3,2.0,2570,1.5,0,0,3,8,2570,0,1965,0,47.6275,-122.12,2660,360,9.218110109240543,8.98882050177807
13843,5.740362689494244,1,1.0,2880,1.0,0,0,3,7,1440,1440,1925,1,47.537,-122.375,1400,145,8.930626469173578,8.525161361065415
13844,5.883661435153617,4,2.75,2660,1.5,0,0,5,8,1860,800,1909,0,47.6864,-122.34700000000001,1830,166,8.411832675758411,8.294049640102028
13845,5.633468455579586,3,1.0,1560,1.5,0,0,3,7,1260,300,1927,0,47.5554,-122.279,1560,181,8.561210076833012,8.579604451537634
13846,5.977723605288848,3,2.5,3080,2.0,0,2,3,9,3080,0,2000,0,47.6469,-122.389,2500,117,9.041685005946043,8.764053269347762
13847,5.720159303405957,4,1.75,2540,1.0,0,0,4,7,1270,1270,1947,0,47.5579,-122.271,1650,166,8.881836305004146,8.881836305004146
13848,5.477121254719663,6,2.5,3080,1.0,0,0,3,7,1580,1500,1985,0,47.3859,-122.221,1850,171,9.007367027451355,9.066239028001926
13849,5.537819095073274,3,2.75,2190,2.0,0,0,3,8,2190,0,2000,0,47.3486,-122.301,2190,350,8.889859587773016,9.064736398117391
13850,5.923244018630276,3,3.75,2930,2.0,0,0,3,8,2930,0,1972,1,47.4658,-122.115,2070,353,11.924670811035543,10.690466547929944
13851,6.254064452914338,5,2.75,2880,1.0,0,3,4,9,1660,1220,1959,0,47.6267,-122.22200000000001,3750,223,9.917094555942345,9.914427492574463
13852,5.5910646070264995,3,1.75,2160,2.0,0,0,3,8,2160,0,1978,0,47.35,-122.162,2004,329,11.497253295575932,10.701692702991545
13853,6.060697840353612,3,2.0,2110,2.0,0,0,5,7,2110,0,1979,0,47.5836,-122.042,2690,54,9.842409703027538,9.952753793839046
13854,5.469822015978163,4,2.25,1830,2.0,0,0,3,7,1830,0,2003,0,47.3604,-122.179,1960,82,8.651724084373843,8.657650544111494
13855,5.889301702506311,4,4.0,3180,2.0,0,0,3,8,2530,650,1920,0,47.6887,-122.319,2000,168,8.942460926820582,8.313852267398207
13856,5.57978359661681,3,2.5,1880,2.0,0,0,3,8,1880,0,1993,0,47.3722,-122.044,2120,320,8.707317560273212,8.88016824790345
13857,5.740362689494244,3,1.0,1140,1.0,0,0,3,7,1140,0,1959,0,47.5851,-122.17200000000001,1510,360,9.009447429596793,9.058121158998672
13858,5.300812794118117,5,1.75,1798,1.0,0,0,3,7,1798,0,1967,0,47.3266,-122.291,1300,76,9.326522126265592,9.653871680890804
13859,5.5183823155453435,3,1.75,1670,1.5,0,0,5,7,1670,0,1908,0,47.5362,-122.271,1990,137,8.558143177745192,8.509161019718974
13860,5.9532763366673045,3,2.25,2580,1.0,0,0,3,8,2580,0,1964,0,47.6113,-122.164,2580,122,9.311090275076326,9.537339306804913
13861,5.942008053022313,4,2.25,3720,1.0,0,2,5,8,1860,1860,1970,0,47.5836,-122.074,3180,32,9.424160595829509,9.651236971915612
13862,5.574031267727719,4,2.5,2790,2.0,0,0,3,9,2790,0,2005,0,47.3681,-122.31,1660,14,8.981681639973862,9.010913347279288
13863,5.562292864456475,3,2.5,2190,2.0,0,0,3,8,2190,0,2004,0,47.3506,-122.039,2200,98,8.535229553902337,8.690810307580046
13864,5.724275869600789,4,2.75,2280,1.5,0,0,4,7,1540,740,1930,0,47.6871,-122.307,1680,6,7.955074273262696,8.242756345714477
13865,5.35314654621398,3,1.0,1100,1.0,0,0,4,6,1100,0,1969,0,47.3643,-122.081,920,320,8.556413904569519,8.556413904569519
13866,5.502427119984433,4,2.25,2180,1.0,0,0,3,8,1680,500,1969,0,47.4651,-122.19200000000001,2000,199,8.85366542803745,8.987196820661973
13867,5.959041392321094,4,2.5,2770,2.0,0,0,4,9,2770,0,1986,0,47.562,-122.081,3040,334,9.18993356219852,9.314700387300425
13868,5.315970345456917,3,1.0,1980,1.0,0,0,4,7,1280,700,1943,0,47.3221,-122.28200000000001,1356,159,9.837881795438134,9.153770020487789
13869,6.27570284944821,5,3.5,4180,2.0,0,0,3,11,4180,0,2004,0,47.5873,-122.20200000000001,2950,28,9.794509389966382,9.529521111487334
13870,5.795532442710154,6,3.0,3030,1.0,0,0,4,8,1670,1360,1980,0,47.575,-122.03299999999999,2890,126,10.370988051563746,10.465956409453957
13871,5.8061799739838875,3,2.5,1690,2.5,0,0,3,8,1690,0,2007,0,47.6443,-122.385,1910,33,7.347943823148687,7.347943823148687
13872,5.698970004336019,3,2.0,1990,2.0,0,0,3,8,1990,0,1986,0,47.4726,-121.99,2120,343,11.08735968515506,10.98936914872542
13873,5.5910646070264995,5,1.75,2250,1.0,0,0,4,7,1500,750,1966,0,47.7217,-122.18799999999999,1940,306,9.101640955052842,9.072227069846548
13874,5.453318340047038,3,2.25,2080,1.5,0,0,3,7,1550,530,2003,0,47.4199,-122.15700000000001,2080,88,7.6255950721324535,7.729735331385051
13875,5.7923916894982534,3,2.0,2460,1.0,0,0,4,8,2460,0,1988,0,47.5142,-122.021,2500,55,10.629658399543255,10.894607425030932
13876,5.48572142648158,3,2.5,2588,2.0,0,0,3,8,2588,0,2008,0,47.3453,-122.15100000000001,2403,319,8.648572269472618,8.648747631156539
